state,country,lat,long,date,deaths,deaths_new
,ms-zaandam,0.0,0.0,2020-05-04,2,0
,namibia,-22.9576,18.4904,2020-01-22,0,0
,namibia,-22.9576,18.4904,2020-01-23,0,0
,namibia,-22.9576,18.4904,2020-01-24,0,0
,namibia,-22.9576,18.4904,2020-01-25,0,0
,namibia,-22.9576,18.4904,2020-01-26,0,0
,namibia,-22.9576,18.4904,2020-01-27,0,0
,namibia,-22.9576,18.4904,2020-01-28,0,0
,namibia,-22.9576,18.4904,2020-01-29,0,0
,namibia,-22.9576,18.4904,2020-01-30,0,0
,namibia,-22.9576,18.4904,2020-01-31,0,0
,namibia,-22.9576,18.4904,2020-02-01,0,0
,namibia,-22.9576,18.4904,2020-02-02,0,0
,namibia,-22.9576,18.4904,2020-02-03,0,0
,namibia,-22.9576,18.4904,2020-02-04,0,0
,namibia,-22.9576,18.4904,2020-02-05,0,0
,namibia,-22.9576,18.4904,2020-02-06,0,0
,namibia,-22.9576,18.4904,2020-02-07,0,0
,namibia,-22.9576,18.4904,2020-02-08,0,0
,namibia,-22.9576,18.4904,2020-02-09,0,0
,namibia,-22.9576,18.4904,2020-02-10,0,0
,namibia,-22.9576,18.4904,2020-02-11,0,0
,namibia,-22.9576,18.4904,2020-02-12,0,0
,namibia,-22.9576,18.4904,2020-02-13,0,0
,namibia,-22.9576,18.4904,2020-02-14,0,0
,namibia,-22.9576,18.4904,2020-02-15,0,0
,namibia,-22.9576,18.4904,2020-02-16,0,0
,namibia,-22.9576,18.4904,2020-02-17,0,0
,namibia,-22.9576,18.4904,2020-02-18,0,0
,namibia,-22.9576,18.4904,2020-02-19,0,0
,namibia,-22.9576,18.4904,2020-02-20,0,0
,namibia,-22.9576,18.4904,2020-02-21,0,0
,namibia,-22.9576,18.4904,2020-02-22,0,0
,namibia,-22.9576,18.4904,2020-02-23,0,0
,namibia,-22.9576,18.4904,2020-02-24,0,0
,namibia,-22.9576,18.4904,2020-02-25,0,0
,namibia,-22.9576,18.4904,2020-02-26,0,0
,namibia,-22.9576,18.4904,2020-02-27,0,0
,namibia,-22.9576,18.4904,2020-02-28,0,0
,namibia,-22.9576,18.4904,2020-02-29,0,0
,namibia,-22.9576,18.4904,2020-03-01,0,0
,namibia,-22.9576,18.4904,2020-03-02,0,0
,namibia,-22.9576,18.4904,2020-03-03,0,0
,namibia,-22.9576,18.4904,2020-03-04,0,0
,namibia,-22.9576,18.4904,2020-03-05,0,0
,namibia,-22.9576,18.4904,2020-03-06,0,0
,namibia,-22.9576,18.4904,2020-03-07,0,0
,namibia,-22.9576,18.4904,2020-03-08,0,0
,namibia,-22.9576,18.4904,2020-03-09,0,0
,namibia,-22.9576,18.4904,2020-03-10,0,0
,namibia,-22.9576,18.4904,2020-03-11,0,0
,namibia,-22.9576,18.4904,2020-03-12,0,0
,namibia,-22.9576,18.4904,2020-03-13,0,0
,namibia,-22.9576,18.4904,2020-03-14,0,0
,namibia,-22.9576,18.4904,2020-03-15,0,0
,namibia,-22.9576,18.4904,2020-03-16,0,0
,namibia,-22.9576,18.4904,2020-03-17,0,0
,namibia,-22.9576,18.4904,2020-03-18,0,0
,namibia,-22.9576,18.4904,2020-03-19,0,0
,namibia,-22.9576,18.4904,2020-03-20,0,0
,namibia,-22.9576,18.4904,2020-03-21,0,0
,namibia,-22.9576,18.4904,2020-03-22,0,0
,namibia,-22.9576,18.4904,2020-03-23,0,0
,namibia,-22.9576,18.4904,2020-03-24,0,0
,namibia,-22.9576,18.4904,2020-03-25,0,0
,namibia,-22.9576,18.4904,2020-03-26,0,0
,namibia,-22.9576,18.4904,2020-03-27,0,0
,namibia,-22.9576,18.4904,2020-03-28,0,0
,namibia,-22.9576,18.4904,2020-03-29,0,0
,namibia,-22.9576,18.4904,2020-03-30,0,0
,namibia,-22.9576,18.4904,2020-03-31,0,0
,namibia,-22.9576,18.4904,2020-04-01,0,0
,namibia,-22.9576,18.4904,2020-04-02,0,0
,namibia,-22.9576,18.4904,2020-04-03,0,0
,namibia,-22.9576,18.4904,2020-04-04,0,0
,namibia,-22.9576,18.4904,2020-04-05,0,0
,namibia,-22.9576,18.4904,2020-04-06,0,0
,namibia,-22.9576,18.4904,2020-04-07,0,0
,namibia,-22.9576,18.4904,2020-04-08,0,0
,namibia,-22.9576,18.4904,2020-04-09,0,0
,namibia,-22.9576,18.4904,2020-04-10,0,0
,namibia,-22.9576,18.4904,2020-04-11,0,0
,namibia,-22.9576,18.4904,2020-04-12,0,0
,namibia,-22.9576,18.4904,2020-04-13,0,0
,namibia,-22.9576,18.4904,2020-04-14,0,0
,namibia,-22.9576,18.4904,2020-04-15,0,0
,namibia,-22.9576,18.4904,2020-04-16,0,0
,namibia,-22.9576,18.4904,2020-04-17,0,0
,namibia,-22.9576,18.4904,2020-04-18,0,0
,namibia,-22.9576,18.4904,2020-04-19,0,0
,namibia,-22.9576,18.4904,2020-04-20,0,0
,namibia,-22.9576,18.4904,2020-04-21,0,0
,namibia,-22.9576,18.4904,2020-04-22,0,0
,namibia,-22.9576,18.4904,2020-04-23,0,0
,namibia,-22.9576,18.4904,2020-04-24,0,0
,namibia,-22.9576,18.4904,2020-04-25,0,0
,namibia,-22.9576,18.4904,2020-04-26,0,0
,namibia,-22.9576,18.4904,2020-04-27,0,0
,namibia,-22.9576,18.4904,2020-04-28,0,0
,namibia,-22.9576,18.4904,2020-04-29,0,0
,namibia,-22.9576,18.4904,2020-04-30,0,0
,namibia,-22.9576,18.4904,2020-05-01,0,0
,namibia,-22.9576,18.4904,2020-05-02,0,0
,namibia,-22.9576,18.4904,2020-05-03,0,0
,namibia,-22.9576,18.4904,2020-05-04,0,0
,nepal,28.1667,84.25,2020-01-22,0,0
,nepal,28.1667,84.25,2020-01-23,0,0
,nepal,28.1667,84.25,2020-01-24,0,0
,nepal,28.1667,84.25,2020-01-25,0,0
,nepal,28.1667,84.25,2020-01-26,0,0
,nepal,28.1667,84.25,2020-01-27,0,0
,nepal,28.1667,84.25,2020-01-28,0,0
,nepal,28.1667,84.25,2020-01-29,0,0
,nepal,28.1667,84.25,2020-01-30,0,0
,nepal,28.1667,84.25,2020-01-31,0,0
,nepal,28.1667,84.25,2020-02-01,0,0
,nepal,28.1667,84.25,2020-02-02,0,0
,nepal,28.1667,84.25,2020-02-03,0,0
,nepal,28.1667,84.25,2020-02-04,0,0
,nepal,28.1667,84.25,2020-02-05,0,0
,nepal,28.1667,84.25,2020-02-06,0,0
,nepal,28.1667,84.25,2020-02-07,0,0
,nepal,28.1667,84.25,2020-02-08,0,0
,nepal,28.1667,84.25,2020-02-09,0,0
,nepal,28.1667,84.25,2020-02-10,0,0
,nepal,28.1667,84.25,2020-02-11,0,0
,nepal,28.1667,84.25,2020-02-12,0,0
,nepal,28.1667,84.25,2020-02-13,0,0
,nepal,28.1667,84.25,2020-02-14,0,0
,nepal,28.1667,84.25,2020-02-15,0,0
,nepal,28.1667,84.25,2020-02-16,0,0
,nepal,28.1667,84.25,2020-02-17,0,0
,nepal,28.1667,84.25,2020-02-18,0,0
,nepal,28.1667,84.25,2020-02-19,0,0
,nepal,28.1667,84.25,2020-02-20,0,0
,nepal,28.1667,84.25,2020-02-21,0,0
,nepal,28.1667,84.25,2020-02-22,0,0
,nepal,28.1667,84.25,2020-02-23,0,0
,nepal,28.1667,84.25,2020-02-24,0,0
,nepal,28.1667,84.25,2020-02-25,0,0
,nepal,28.1667,84.25,2020-02-26,0,0
,nepal,28.1667,84.25,2020-02-27,0,0
,nepal,28.1667,84.25,2020-02-28,0,0
,nepal,28.1667,84.25,2020-02-29,0,0
,nepal,28.1667,84.25,2020-03-01,0,0
,nepal,28.1667,84.25,2020-03-02,0,0
,nepal,28.1667,84.25,2020-03-03,0,0
,nepal,28.1667,84.25,2020-03-04,0,0
,nepal,28.1667,84.25,2020-03-05,0,0
,nepal,28.1667,84.25,2020-03-06,0,0
,nepal,28.1667,84.25,2020-03-07,0,0
,nepal,28.1667,84.25,2020-03-08,0,0
,nepal,28.1667,84.25,2020-03-09,0,0
,nepal,28.1667,84.25,2020-03-10,0,0
,nepal,28.1667,84.25,2020-03-11,0,0
,nepal,28.1667,84.25,2020-03-12,0,0
,nepal,28.1667,84.25,2020-03-13,0,0
,nepal,28.1667,84.25,2020-03-14,0,0
,nepal,28.1667,84.25,2020-03-15,0,0
,nepal,28.1667,84.25,2020-03-16,0,0
,nepal,28.1667,84.25,2020-03-17,0,0
,nepal,28.1667,84.25,2020-03-18,0,0
,nepal,28.1667,84.25,2020-03-19,0,0
,nepal,28.1667,84.25,2020-03-20,0,0
,nepal,28.1667,84.25,2020-03-21,0,0
,nepal,28.1667,84.25,2020-03-22,0,0
,nepal,28.1667,84.25,2020-03-23,0,0
,nepal,28.1667,84.25,2020-03-24,0,0
,nepal,28.1667,84.25,2020-03-25,0,0
,nepal,28.1667,84.25,2020-03-26,0,0
,nepal,28.1667,84.25,2020-03-27,0,0
,nepal,28.1667,84.25,2020-03-28,0,0
,nepal,28.1667,84.25,2020-03-29,0,0
,nepal,28.1667,84.25,2020-03-30,0,0
,nepal,28.1667,84.25,2020-03-31,0,0
,nepal,28.1667,84.25,2020-04-01,0,0
,nepal,28.1667,84.25,2020-04-02,0,0
,nepal,28.1667,84.25,2020-04-03,0,0
,nepal,28.1667,84.25,2020-04-04,0,0
,nepal,28.1667,84.25,2020-04-05,0,0
,nepal,28.1667,84.25,2020-04-06,0,0
,nepal,28.1667,84.25,2020-04-07,0,0
,nepal,28.1667,84.25,2020-04-08,0,0
,nepal,28.1667,84.25,2020-04-09,0,0
,nepal,28.1667,84.25,2020-04-10,0,0
,nepal,28.1667,84.25,2020-04-11,0,0
,nepal,28.1667,84.25,2020-04-12,0,0
,nepal,28.1667,84.25,2020-04-13,0,0
,nepal,28.1667,84.25,2020-04-14,0,0
,nepal,28.1667,84.25,2020-04-15,0,0
,nepal,28.1667,84.25,2020-04-16,0,0
,nepal,28.1667,84.25,2020-04-17,0,0
,nepal,28.1667,84.25,2020-04-18,0,0
,nepal,28.1667,84.25,2020-04-19,0,0
,nepal,28.1667,84.25,2020-04-20,0,0
,nepal,28.1667,84.25,2020-04-21,0,0
,nepal,28.1667,84.25,2020-04-22,0,0
,nepal,28.1667,84.25,2020-04-23,0,0
,nepal,28.1667,84.25,2020-04-24,0,0
,nepal,28.1667,84.25,2020-04-25,0,0
,nepal,28.1667,84.25,2020-04-26,0,0
,nepal,28.1667,84.25,2020-04-27,0,0
,nepal,28.1667,84.25,2020-04-28,0,0
,nepal,28.1667,84.25,2020-04-29,0,0
,nepal,28.1667,84.25,2020-04-30,0,0
,nepal,28.1667,84.25,2020-05-01,0,0
,nepal,28.1667,84.25,2020-05-02,0,0
,nepal,28.1667,84.25,2020-05-03,0,0
,nepal,28.1667,84.25,2020-05-04,0,0
,netherlands,52.1326,5.2913,2020-01-22,0,0
,netherlands,52.1326,5.2913,2020-01-23,0,0
,netherlands,52.1326,5.2913,2020-01-24,0,0
,netherlands,52.1326,5.2913,2020-01-25,0,0
,netherlands,52.1326,5.2913,2020-01-26,0,0
,netherlands,52.1326,5.2913,2020-01-27,0,0
,netherlands,52.1326,5.2913,2020-01-28,0,0
,netherlands,52.1326,5.2913,2020-01-29,0,0
,netherlands,52.1326,5.2913,2020-01-30,0,0
,netherlands,52.1326,5.2913,2020-01-31,0,0
,netherlands,52.1326,5.2913,2020-02-01,0,0
,netherlands,52.1326,5.2913,2020-02-02,0,0
,netherlands,52.1326,5.2913,2020-02-03,0,0
,netherlands,52.1326,5.2913,2020-02-04,0,0
,netherlands,52.1326,5.2913,2020-02-05,0,0
,netherlands,52.1326,5.2913,2020-02-06,0,0
,netherlands,52.1326,5.2913,2020-02-07,0,0
,netherlands,52.1326,5.2913,2020-02-08,0,0
,netherlands,52.1326,5.2913,2020-02-09,0,0
,netherlands,52.1326,5.2913,2020-02-10,0,0
,netherlands,52.1326,5.2913,2020-02-11,0,0
,netherlands,52.1326,5.2913,2020-02-12,0,0
,netherlands,52.1326,5.2913,2020-02-13,0,0
,netherlands,52.1326,5.2913,2020-02-14,0,0
,netherlands,52.1326,5.2913,2020-02-15,0,0
,netherlands,52.1326,5.2913,2020-02-16,0,0
,netherlands,52.1326,5.2913,2020-02-17,0,0
,netherlands,52.1326,5.2913,2020-02-18,0,0
,netherlands,52.1326,5.2913,2020-02-19,0,0
,netherlands,52.1326,5.2913,2020-02-20,0,0
,netherlands,52.1326,5.2913,2020-02-21,0,0
,netherlands,52.1326,5.2913,2020-02-22,0,0
,netherlands,52.1326,5.2913,2020-02-23,0,0
,netherlands,52.1326,5.2913,2020-02-24,0,0
,netherlands,52.1326,5.2913,2020-02-25,0,0
,netherlands,52.1326,5.2913,2020-02-26,0,0
,netherlands,52.1326,5.2913,2020-02-27,0,0
,netherlands,52.1326,5.2913,2020-02-28,0,0
,netherlands,52.1326,5.2913,2020-02-29,0,0
,netherlands,52.1326,5.2913,2020-03-01,0,0
,netherlands,52.1326,5.2913,2020-03-02,0,0
,netherlands,52.1326,5.2913,2020-03-03,0,0
,netherlands,52.1326,5.2913,2020-03-04,0,0
,netherlands,52.1326,5.2913,2020-03-05,0,0
,netherlands,52.1326,5.2913,2020-03-06,1,1
,netherlands,52.1326,5.2913,2020-03-07,1,0
,netherlands,52.1326,5.2913,2020-03-08,3,2
,netherlands,52.1326,5.2913,2020-03-09,3,0
,netherlands,52.1326,5.2913,2020-03-10,4,1
,netherlands,52.1326,5.2913,2020-03-11,5,1
,netherlands,52.1326,5.2913,2020-03-12,5,0
,netherlands,52.1326,5.2913,2020-03-13,10,5
,netherlands,52.1326,5.2913,2020-03-14,12,2
,netherlands,52.1326,5.2913,2020-03-15,20,8
,netherlands,52.1326,5.2913,2020-03-16,24,4
,netherlands,52.1326,5.2913,2020-03-17,43,19
,netherlands,52.1326,5.2913,2020-03-18,58,15
,netherlands,52.1326,5.2913,2020-03-19,76,18
,netherlands,52.1326,5.2913,2020-03-20,106,30
,netherlands,52.1326,5.2913,2020-03-21,136,30
,netherlands,52.1326,5.2913,2020-03-22,179,43
,netherlands,52.1326,5.2913,2020-03-23,213,34
,netherlands,52.1326,5.2913,2020-03-24,276,63
,netherlands,52.1326,5.2913,2020-03-25,356,80
,netherlands,52.1326,5.2913,2020-03-26,434,78
,netherlands,52.1326,5.2913,2020-03-27,546,112
,netherlands,52.1326,5.2913,2020-03-28,639,93
,netherlands,52.1326,5.2913,2020-03-29,771,132
,netherlands,52.1326,5.2913,2020-03-30,864,93
,netherlands,52.1326,5.2913,2020-03-31,1039,175
,netherlands,52.1326,5.2913,2020-04-01,1173,134
,netherlands,52.1326,5.2913,2020-04-02,1339,166
,netherlands,52.1326,5.2913,2020-04-03,1487,148
,netherlands,52.1326,5.2913,2020-04-04,1651,164
,netherlands,52.1326,5.2913,2020-04-05,1766,115
,netherlands,52.1326,5.2913,2020-04-06,1867,101
,netherlands,52.1326,5.2913,2020-04-07,2101,234
,netherlands,52.1326,5.2913,2020-04-08,2248,147
,netherlands,52.1326,5.2913,2020-04-09,2396,148
,netherlands,52.1326,5.2913,2020-04-10,2511,115
,netherlands,52.1326,5.2913,2020-04-11,2643,132
,netherlands,52.1326,5.2913,2020-04-12,2737,94
,netherlands,52.1326,5.2913,2020-04-13,2823,86
,netherlands,52.1326,5.2913,2020-04-14,2945,122
,netherlands,52.1326,5.2913,2020-04-15,3134,189
,netherlands,52.1326,5.2913,2020-04-16,3315,181
,netherlands,52.1326,5.2913,2020-04-17,3459,144
,netherlands,52.1326,5.2913,2020-04-18,3601,142
,netherlands,52.1326,5.2913,2020-04-19,3684,83
,netherlands,52.1326,5.2913,2020-04-20,3751,67
,netherlands,52.1326,5.2913,2020-04-21,3916,165
,netherlands,52.1326,5.2913,2020-04-22,4054,138
,netherlands,52.1326,5.2913,2020-04-23,4177,123
,netherlands,52.1326,5.2913,2020-04-24,4289,112
,netherlands,52.1326,5.2913,2020-04-25,4409,120
,netherlands,52.1326,5.2913,2020-04-26,4475,66
,netherlands,52.1326,5.2913,2020-04-27,4518,43
,netherlands,52.1326,5.2913,2020-04-28,4566,48
,netherlands,52.1326,5.2913,2020-04-29,4711,145
,netherlands,52.1326,5.2913,2020-04-30,4795,84
,netherlands,52.1326,5.2913,2020-05-01,4893,98
,netherlands,52.1326,5.2913,2020-05-02,4987,94
,netherlands,52.1326,5.2913,2020-05-03,5056,69
,netherlands,52.1326,5.2913,2020-05-04,5082,26
aruba,netherlands,12.5186,-70.0358,2020-01-22,0,0
aruba,netherlands,12.5186,-70.0358,2020-01-23,0,0
aruba,netherlands,12.5186,-70.0358,2020-01-24,0,0
aruba,netherlands,12.5186,-70.0358,2020-01-25,0,0
aruba,netherlands,12.5186,-70.0358,2020-01-26,0,0
aruba,netherlands,12.5186,-70.0358,2020-01-27,0,0
aruba,netherlands,12.5186,-70.0358,2020-01-28,0,0
aruba,netherlands,12.5186,-70.0358,2020-01-29,0,0
aruba,netherlands,12.5186,-70.0358,2020-01-30,0,0
aruba,netherlands,12.5186,-70.0358,2020-01-31,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-01,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-02,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-03,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-04,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-05,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-06,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-07,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-08,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-09,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-10,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-11,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-12,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-13,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-14,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-15,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-16,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-17,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-18,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-19,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-20,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-21,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-22,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-23,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-24,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-25,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-26,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-27,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-28,0,0
aruba,netherlands,12.5186,-70.0358,2020-02-29,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-01,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-02,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-03,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-04,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-05,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-06,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-07,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-08,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-09,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-10,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-11,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-12,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-13,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-14,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-15,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-16,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-17,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-18,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-19,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-20,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-21,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-22,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-23,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-24,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-25,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-26,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-27,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-28,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-29,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-30,0,0
aruba,netherlands,12.5186,-70.0358,2020-03-31,0,0
aruba,netherlands,12.5186,-70.0358,2020-04-01,0,0
aruba,netherlands,12.5186,-70.0358,2020-04-02,0,0
aruba,netherlands,12.5186,-70.0358,2020-04-03,0,0
aruba,netherlands,12.5186,-70.0358,2020-04-04,0,0
aruba,netherlands,12.5186,-70.0358,2020-04-05,0,0
aruba,netherlands,12.5186,-70.0358,2020-04-06,0,0
aruba,netherlands,12.5186,-70.0358,2020-04-07,0,0
aruba,netherlands,12.5186,-70.0358,2020-04-08,0,0
aruba,netherlands,12.5186,-70.0358,2020-04-09,0,0
aruba,netherlands,12.5186,-70.0358,2020-04-10,0,0
aruba,netherlands,12.5186,-70.0358,2020-04-11,0,0
aruba,netherlands,12.5186,-70.0358,2020-04-12,0,0
aruba,netherlands,12.5186,-70.0358,2020-04-13,0,0
aruba,netherlands,12.5186,-70.0358,2020-04-14,0,0
aruba,netherlands,12.5186,-70.0358,2020-04-15,1,1
aruba,netherlands,12.5186,-70.0358,2020-04-16,2,1
aruba,netherlands,12.5186,-70.0358,2020-04-17,2,0
aruba,netherlands,12.5186,-70.0358,2020-04-18,2,0
aruba,netherlands,12.5186,-70.0358,2020-04-19,2,0
aruba,netherlands,12.5186,-70.0358,2020-04-20,2,0
aruba,netherlands,12.5186,-70.0358,2020-04-21,2,0
aruba,netherlands,12.5186,-70.0358,2020-04-22,2,0
aruba,netherlands,12.5186,-70.0358,2020-04-23,2,0
aruba,netherlands,12.5186,-70.0358,2020-04-24,2,0
aruba,netherlands,12.5186,-70.0358,2020-04-25,2,0
aruba,netherlands,12.5186,-70.0358,2020-04-26,2,0
aruba,netherlands,12.5186,-70.0358,2020-04-27,2,0
aruba,netherlands,12.5186,-70.0358,2020-04-28,2,0
aruba,netherlands,12.5186,-70.0358,2020-04-29,2,0
aruba,netherlands,12.5186,-70.0358,2020-04-30,2,0
aruba,netherlands,12.5186,-70.0358,2020-05-01,2,0
aruba,netherlands,12.5186,-70.0358,2020-05-02,2,0
aruba,netherlands,12.5186,-70.0358,2020-05-03,2,0
aruba,netherlands,12.5186,-70.0358,2020-05-04,2,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-01-22,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-01-23,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-01-24,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-01-25,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-01-26,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-01-27,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-01-28,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-01-29,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-01-30,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-01-31,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-01,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-02,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-03,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-04,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-05,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-06,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-07,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-08,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-09,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-10,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-11,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-12,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-13,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-14,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-15,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-16,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-17,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-18,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-19,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-20,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-21,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-22,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-23,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-24,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-25,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-26,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-27,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-28,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-02-29,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-03-01,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-03-02,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-03-03,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-03-04,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-03-05,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-03-06,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-03-07,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-03-08,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-03-09,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-03-10,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-03-11,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-03-12,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-03-13,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-03-14,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-03-15,0,0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-03-16,0,0
