state,country,lat,long,date,confirmed,confirmed_new
,antigua-and-barbuda,17.0608,-61.7964,2020-02-25,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-26,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-27,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-28,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-02-29,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-01,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-02,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-03,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-04,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-05,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-06,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-07,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-08,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-09,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-10,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-11,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-12,0,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-13,1,1
,antigua-and-barbuda,17.0608,-61.7964,2020-03-14,1,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-15,1,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-16,1,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-17,1,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-18,1,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-19,1,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-20,1,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-21,1,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-22,1,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-23,3,2
,antigua-and-barbuda,17.0608,-61.7964,2020-03-24,3,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-25,3,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-26,7,4
,antigua-and-barbuda,17.0608,-61.7964,2020-03-27,7,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-28,7,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-29,7,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-30,7,0
,antigua-and-barbuda,17.0608,-61.7964,2020-03-31,7,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-01,7,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-02,9,2
,antigua-and-barbuda,17.0608,-61.7964,2020-04-03,15,6
,antigua-and-barbuda,17.0608,-61.7964,2020-04-04,15,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-05,15,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-06,15,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-07,19,4
,antigua-and-barbuda,17.0608,-61.7964,2020-04-08,19,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-09,19,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-10,19,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-11,21,2
,antigua-and-barbuda,17.0608,-61.7964,2020-04-12,21,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-13,23,2
,antigua-and-barbuda,17.0608,-61.7964,2020-04-14,23,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-15,23,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-16,23,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-17,23,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-18,23,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-19,23,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-20,23,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-21,23,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-22,24,1
,antigua-and-barbuda,17.0608,-61.7964,2020-04-23,24,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-24,24,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-25,24,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-26,24,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-27,24,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-28,24,0
,antigua-and-barbuda,17.0608,-61.7964,2020-04-29,24,0
,argentina,-38.4161,-63.6167,2020-01-22,0,0
,argentina,-38.4161,-63.6167,2020-01-23,0,0
,argentina,-38.4161,-63.6167,2020-01-24,0,0
,argentina,-38.4161,-63.6167,2020-01-25,0,0
,argentina,-38.4161,-63.6167,2020-01-26,0,0
,argentina,-38.4161,-63.6167,2020-01-27,0,0
,argentina,-38.4161,-63.6167,2020-01-28,0,0
,argentina,-38.4161,-63.6167,2020-01-29,0,0
,argentina,-38.4161,-63.6167,2020-01-30,0,0
,argentina,-38.4161,-63.6167,2020-01-31,0,0
,argentina,-38.4161,-63.6167,2020-02-01,0,0
,argentina,-38.4161,-63.6167,2020-02-02,0,0
,argentina,-38.4161,-63.6167,2020-02-03,0,0
,argentina,-38.4161,-63.6167,2020-02-04,0,0
,argentina,-38.4161,-63.6167,2020-02-05,0,0
,argentina,-38.4161,-63.6167,2020-02-06,0,0
,argentina,-38.4161,-63.6167,2020-02-07,0,0
,argentina,-38.4161,-63.6167,2020-02-08,0,0
,argentina,-38.4161,-63.6167,2020-02-09,0,0
,argentina,-38.4161,-63.6167,2020-02-10,0,0
,argentina,-38.4161,-63.6167,2020-02-11,0,0
,argentina,-38.4161,-63.6167,2020-02-12,0,0
,argentina,-38.4161,-63.6167,2020-02-13,0,0
,argentina,-38.4161,-63.6167,2020-02-14,0,0
,argentina,-38.4161,-63.6167,2020-02-15,0,0
,argentina,-38.4161,-63.6167,2020-02-16,0,0
,argentina,-38.4161,-63.6167,2020-02-17,0,0
,argentina,-38.4161,-63.6167,2020-02-18,0,0
,argentina,-38.4161,-63.6167,2020-02-19,0,0
,argentina,-38.4161,-63.6167,2020-02-20,0,0
,argentina,-38.4161,-63.6167,2020-02-21,0,0
,argentina,-38.4161,-63.6167,2020-02-22,0,0
,argentina,-38.4161,-63.6167,2020-02-23,0,0
,argentina,-38.4161,-63.6167,2020-02-24,0,0
,argentina,-38.4161,-63.6167,2020-02-25,0,0
,argentina,-38.4161,-63.6167,2020-02-26,0,0
,argentina,-38.4161,-63.6167,2020-02-27,0,0
,argentina,-38.4161,-63.6167,2020-02-28,0,0
,argentina,-38.4161,-63.6167,2020-02-29,0,0
,argentina,-38.4161,-63.6167,2020-03-01,0,0
,argentina,-38.4161,-63.6167,2020-03-02,0,0
,argentina,-38.4161,-63.6167,2020-03-03,1,1
,argentina,-38.4161,-63.6167,2020-03-04,1,0
,argentina,-38.4161,-63.6167,2020-03-05,1,0
,argentina,-38.4161,-63.6167,2020-03-06,2,1
,argentina,-38.4161,-63.6167,2020-03-07,8,6
,argentina,-38.4161,-63.6167,2020-03-08,12,4
,argentina,-38.4161,-63.6167,2020-03-09,12,0
,argentina,-38.4161,-63.6167,2020-03-10,17,5
,argentina,-38.4161,-63.6167,2020-03-11,19,2
,argentina,-38.4161,-63.6167,2020-03-12,19,0
,argentina,-38.4161,-63.6167,2020-03-13,31,12
,argentina,-38.4161,-63.6167,2020-03-14,34,3
,argentina,-38.4161,-63.6167,2020-03-15,45,11
,argentina,-38.4161,-63.6167,2020-03-16,56,11
,argentina,-38.4161,-63.6167,2020-03-17,68,12
,argentina,-38.4161,-63.6167,2020-03-18,79,11
,argentina,-38.4161,-63.6167,2020-03-19,97,18
,argentina,-38.4161,-63.6167,2020-03-20,128,31
,argentina,-38.4161,-63.6167,2020-03-21,158,30
,argentina,-38.4161,-63.6167,2020-03-22,266,108
,argentina,-38.4161,-63.6167,2020-03-23,301,35
,argentina,-38.4161,-63.6167,2020-03-24,387,86
,argentina,-38.4161,-63.6167,2020-03-25,387,0
,argentina,-38.4161,-63.6167,2020-03-26,502,115
,argentina,-38.4161,-63.6167,2020-03-27,589,87
,argentina,-38.4161,-63.6167,2020-03-28,690,101
,argentina,-38.4161,-63.6167,2020-03-29,745,55
,argentina,-38.4161,-63.6167,2020-03-30,820,75
,argentina,-38.4161,-63.6167,2020-03-31,1054,234
,argentina,-38.4161,-63.6167,2020-04-01,1054,0
,argentina,-38.4161,-63.6167,2020-04-02,1133,79
,argentina,-38.4161,-63.6167,2020-04-03,1265,132
,argentina,-38.4161,-63.6167,2020-04-04,1451,186
,argentina,-38.4161,-63.6167,2020-04-05,1451,0
,argentina,-38.4161,-63.6167,2020-04-06,1554,103
,argentina,-38.4161,-63.6167,2020-04-07,1628,74
,argentina,-38.4161,-63.6167,2020-04-08,1715,87
,argentina,-38.4161,-63.6167,2020-04-09,1795,80
,argentina,-38.4161,-63.6167,2020-04-10,1975,180
,argentina,-38.4161,-63.6167,2020-04-11,1975,0
,argentina,-38.4161,-63.6167,2020-04-12,2142,167
,argentina,-38.4161,-63.6167,2020-04-13,2208,66
,argentina,-38.4161,-63.6167,2020-04-14,2277,69
,argentina,-38.4161,-63.6167,2020-04-15,2443,166
,argentina,-38.4161,-63.6167,2020-04-16,2571,128
,argentina,-38.4161,-63.6167,2020-04-17,2669,98
,argentina,-38.4161,-63.6167,2020-04-18,2758,89
,argentina,-38.4161,-63.6167,2020-04-19,2839,81
,argentina,-38.4161,-63.6167,2020-04-20,2941,102
,argentina,-38.4161,-63.6167,2020-04-21,3031,90
,argentina,-38.4161,-63.6167,2020-04-22,3144,113
,argentina,-38.4161,-63.6167,2020-04-23,3435,291
,argentina,-38.4161,-63.6167,2020-04-24,3607,172
,argentina,-38.4161,-63.6167,2020-04-25,3780,173
,argentina,-38.4161,-63.6167,2020-04-26,3892,112
,argentina,-38.4161,-63.6167,2020-04-27,4003,111
,argentina,-38.4161,-63.6167,2020-04-28,4127,124
,argentina,-38.4161,-63.6167,2020-04-29,4285,158
,armenia,40.0691,45.0382,2020-01-22,0,0
,armenia,40.0691,45.0382,2020-01-23,0,0
,armenia,40.0691,45.0382,2020-01-24,0,0
,armenia,40.0691,45.0382,2020-01-25,0,0
,armenia,40.0691,45.0382,2020-01-26,0,0
,armenia,40.0691,45.0382,2020-01-27,0,0
,armenia,40.0691,45.0382,2020-01-28,0,0
,armenia,40.0691,45.0382,2020-01-29,0,0
,armenia,40.0691,45.0382,2020-01-30,0,0
,armenia,40.0691,45.0382,2020-01-31,0,0
,armenia,40.0691,45.0382,2020-02-01,0,0
,armenia,40.0691,45.0382,2020-02-02,0,0
,armenia,40.0691,45.0382,2020-02-03,0,0
,armenia,40.0691,45.0382,2020-02-04,0,0
,armenia,40.0691,45.0382,2020-02-05,0,0
,armenia,40.0691,45.0382,2020-02-06,0,0
,armenia,40.0691,45.0382,2020-02-07,0,0
,armenia,40.0691,45.0382,2020-02-08,0,0
,armenia,40.0691,45.0382,2020-02-09,0,0
,armenia,40.0691,45.0382,2020-02-10,0,0
,armenia,40.0691,45.0382,2020-02-11,0,0
,armenia,40.0691,45.0382,2020-02-12,0,0
,armenia,40.0691,45.0382,2020-02-13,0,0
,armenia,40.0691,45.0382,2020-02-14,0,0
,armenia,40.0691,45.0382,2020-02-15,0,0
,armenia,40.0691,45.0382,2020-02-16,0,0
,armenia,40.0691,45.0382,2020-02-17,0,0
,armenia,40.0691,45.0382,2020-02-18,0,0
,armenia,40.0691,45.0382,2020-02-19,0,0
,armenia,40.0691,45.0382,2020-02-20,0,0
,armenia,40.0691,45.0382,2020-02-21,0,0
,armenia,40.0691,45.0382,2020-02-22,0,0
,armenia,40.0691,45.0382,2020-02-23,0,0
,armenia,40.0691,45.0382,2020-02-24,0,0
,armenia,40.0691,45.0382,2020-02-25,0,0
,armenia,40.0691,45.0382,2020-02-26,0,0
,armenia,40.0691,45.0382,2020-02-27,0,0
,armenia,40.0691,45.0382,2020-02-28,0,0
,armenia,40.0691,45.0382,2020-02-29,0,0
,armenia,40.0691,45.0382,2020-03-01,1,1
,armenia,40.0691,45.0382,2020-03-02,1,0
,armenia,40.0691,45.0382,2020-03-03,1,0
,armenia,40.0691,45.0382,2020-03-04,1,0
,armenia,40.0691,45.0382,2020-03-05,1,0
,armenia,40.0691,45.0382,2020-03-06,1,0
,armenia,40.0691,45.0382,2020-03-07,1,0
,armenia,40.0691,45.0382,2020-03-08,1,0
,armenia,40.0691,45.0382,2020-03-09,1,0
,armenia,40.0691,45.0382,2020-03-10,1,0
,armenia,40.0691,45.0382,2020-03-11,1,0
,armenia,40.0691,45.0382,2020-03-12,4,3
,armenia,40.0691,45.0382,2020-03-13,8,4
,armenia,40.0691,45.0382,2020-03-14,18,10
,armenia,40.0691,45.0382,2020-03-15,26,8
,armenia,40.0691,45.0382,2020-03-16,52,26
,armenia,40.0691,45.0382,2020-03-17,78,26
,armenia,40.0691,45.0382,2020-03-18,84,6
,armenia,40.0691,45.0382,2020-03-19,115,31
,armenia,40.0691,45.0382,2020-03-20,136,21
,armenia,40.0691,45.0382,2020-03-21,160,24
,armenia,40.0691,45.0382,2020-03-22,194,34
,armenia,40.0691,45.0382,2020-03-23,235,41
,armenia,40.0691,45.0382,2020-03-24,249,14
,armenia,40.0691,45.0382,2020-03-25,265,16
,armenia,40.0691,45.0382,2020-03-26,290,25
,armenia,40.0691,45.0382,2020-03-27,329,39
,armenia,40.0691,45.0382,2020-03-28,407,78
,armenia,40.0691,45.0382,2020-03-29,424,17
,armenia,40.0691,45.0382,2020-03-30,482,58
,armenia,40.0691,45.0382,2020-03-31,532,50
,armenia,40.0691,45.0382,2020-04-01,571,39
,armenia,40.0691,45.0382,2020-04-02,663,92
,armenia,40.0691,45.0382,2020-04-03,736,73
,armenia,40.0691,45.0382,2020-04-04,770,34
,armenia,40.0691,45.0382,2020-04-05,822,52
,armenia,40.0691,45.0382,2020-04-06,833,11
,armenia,40.0691,45.0382,2020-04-07,853,20
,armenia,40.0691,45.0382,2020-04-08,881,28
,armenia,40.0691,45.0382,2020-04-09,921,40
,armenia,40.0691,45.0382,2020-04-10,937,16
,armenia,40.0691,45.0382,2020-04-11,967,30
,armenia,40.0691,45.0382,2020-04-12,1013,46
,armenia,40.0691,45.0382,2020-04-13,1039,26
,armenia,40.0691,45.0382,2020-04-14,1067,28
,armenia,40.0691,45.0382,2020-04-15,1111,44
,armenia,40.0691,45.0382,2020-04-16,1159,48
,armenia,40.0691,45.0382,2020-04-17,1201,42
,armenia,40.0691,45.0382,2020-04-18,1248,47
,armenia,40.0691,45.0382,2020-04-19,1291,43
,armenia,40.0691,45.0382,2020-04-20,1339,48
,armenia,40.0691,45.0382,2020-04-21,1401,62
,armenia,40.0691,45.0382,2020-04-22,1473,72
,armenia,40.0691,45.0382,2020-04-23,1523,50
,armenia,40.0691,45.0382,2020-04-24,1596,73
,armenia,40.0691,45.0382,2020-04-25,1677,81
,armenia,40.0691,45.0382,2020-04-26,1746,69
,armenia,40.0691,45.0382,2020-04-27,1808,62
,armenia,40.0691,45.0382,2020-04-28,1867,59
,armenia,40.0691,45.0382,2020-04-29,1932,65
australian-capital-territory,australia,-35.4735,149.0124,2020-01-22,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-01-23,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-01-24,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-01-25,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-01-26,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-01-27,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-01-28,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-01-29,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-01-30,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-01-31,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-01,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-02,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-03,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-04,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-05,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-06,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-07,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-08,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-09,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-10,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-11,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-12,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-13,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-14,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-15,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-16,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-17,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-18,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-19,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-20,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-21,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-22,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-23,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-24,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-25,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-26,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-27,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-28,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-02-29,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-01,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-02,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-03,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-04,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-05,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-06,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-07,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-08,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-09,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-10,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-11,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-12,0,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-13,1,1
australian-capital-territory,australia,-35.4735,149.0124,2020-03-14,1,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-15,1,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-16,2,1
australian-capital-territory,australia,-35.4735,149.0124,2020-03-17,2,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-18,3,1
australian-capital-territory,australia,-35.4735,149.0124,2020-03-19,4,1
australian-capital-territory,australia,-35.4735,149.0124,2020-03-20,6,2
australian-capital-territory,australia,-35.4735,149.0124,2020-03-21,9,3
australian-capital-territory,australia,-35.4735,149.0124,2020-03-22,19,10
australian-capital-territory,australia,-35.4735,149.0124,2020-03-23,32,13
australian-capital-territory,australia,-35.4735,149.0124,2020-03-24,39,7
australian-capital-territory,australia,-35.4735,149.0124,2020-03-25,39,0
australian-capital-territory,australia,-35.4735,149.0124,2020-03-26,53,14
australian-capital-territory,australia,-35.4735,149.0124,2020-03-27,62,9
australian-capital-territory,australia,-35.4735,149.0124,2020-03-28,71,9
australian-capital-territory,australia,-35.4735,149.0124,2020-03-29,77,6
australian-capital-territory,australia,-35.4735,149.0124,2020-03-30,78,1
australian-capital-territory,australia,-35.4735,149.0124,2020-03-31,80,2
australian-capital-territory,australia,-35.4735,149.0124,2020-04-01,84,4
australian-capital-territory,australia,-35.4735,149.0124,2020-04-02,87,3
australian-capital-territory,australia,-35.4735,149.0124,2020-04-03,91,4
australian-capital-territory,australia,-35.4735,149.0124,2020-04-04,93,2
australian-capital-territory,australia,-35.4735,149.0124,2020-04-05,96,3
australian-capital-territory,australia,-35.4735,149.0124,2020-04-06,96,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-07,96,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-08,99,3
australian-capital-territory,australia,-35.4735,149.0124,2020-04-09,100,1
australian-capital-territory,australia,-35.4735,149.0124,2020-04-10,103,3
australian-capital-territory,australia,-35.4735,149.0124,2020-04-11,103,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-12,103,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-13,102,-1
australian-capital-territory,australia,-35.4735,149.0124,2020-04-14,103,1
australian-capital-territory,australia,-35.4735,149.0124,2020-04-15,103,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-16,103,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-17,103,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-18,103,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-19,103,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-20,104,1
australian-capital-territory,australia,-35.4735,149.0124,2020-04-21,104,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-22,104,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-23,104,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-24,105,1
australian-capital-territory,australia,-35.4735,149.0124,2020-04-25,106,1
australian-capital-territory,australia,-35.4735,149.0124,2020-04-26,106,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-27,106,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-28,106,0
australian-capital-territory,australia,-35.4735,149.0124,2020-04-29,106,0
new-south-wales,australia,-33.8688,151.2093,2020-01-22,0,0
new-south-wales,australia,-33.8688,151.2093,2020-01-23,0,0
new-south-wales,australia,-33.8688,151.2093,2020-01-24,0,0
new-south-wales,australia,-33.8688,151.2093,2020-01-25,0,0
new-south-wales,australia,-33.8688,151.2093,2020-01-26,3,3
new-south-wales,australia,-33.8688,151.2093,2020-01-27,4,1
new-south-wales,australia,-33.8688,151.2093,2020-01-28,4,0
new-south-wales,australia,-33.8688,151.2093,2020-01-29,4,0
new-south-wales,australia,-33.8688,151.2093,2020-01-30,4,0
new-south-wales,australia,-33.8688,151.2093,2020-01-31,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-01,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-02,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-03,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-04,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-05,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-06,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-07,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-08,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-09,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-10,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-11,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-12,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-13,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-14,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-15,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-16,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-17,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-18,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-19,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-20,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-21,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-22,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-23,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-24,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-25,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-26,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-27,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-28,4,0
new-south-wales,australia,-33.8688,151.2093,2020-02-29,4,0
new-south-wales,australia,-33.8688,151.2093,2020-03-01,6,2
new-south-wales,australia,-33.8688,151.2093,2020-03-02,6,0
new-south-wales,australia,-33.8688,151.2093,2020-03-03,13,7
new-south-wales,australia,-33.8688,151.2093,2020-03-04,22,9
new-south-wales,australia,-33.8688,151.2093,2020-03-05,22,0
new-south-wales,australia,-33.8688,151.2093,2020-03-06,26,4
new-south-wales,australia,-33.8688,151.2093,2020-03-07,28,2
new-south-wales,australia,-33.8688,151.2093,2020-03-08,38,10
new-south-wales,australia,-33.8688,151.2093,2020-03-09,48,10
new-south-wales,australia,-33.8688,151.2093,2020-03-10,55,7
new-south-wales,australia,-33.8688,151.2093,2020-03-11,65,10
new-south-wales,australia,-33.8688,151.2093,2020-03-12,65,0
new-south-wales,australia,-33.8688,151.2093,2020-03-13,92,27
new-south-wales,australia,-33.8688,151.2093,2020-03-14,112,20
new-south-wales,australia,-33.8688,151.2093,2020-03-15,134,22
new-south-wales,australia,-33.8688,151.2093,2020-03-16,171,37
new-south-wales,australia,-33.8688,151.2093,2020-03-17,210,39
new-south-wales,australia,-33.8688,151.2093,2020-03-18,267,57
new-south-wales,australia,-33.8688,151.2093,2020-03-19,307,40
new-south-wales,australia,-33.8688,151.2093,2020-03-20,353,46
new-south-wales,australia,-33.8688,151.2093,2020-03-21,436,83
new-south-wales,australia,-33.8688,151.2093,2020-03-22,669,233
new-south-wales,australia,-33.8688,151.2093,2020-03-23,669,0
new-south-wales,australia,-33.8688,151.2093,2020-03-24,818,149
new-south-wales,australia,-33.8688,151.2093,2020-03-25,1029,211
new-south-wales,australia,-33.8688,151.2093,2020-03-26,1219,190
